Wavelength,Reflectance-0,Reflectance-5,Reflectance-10,Reflectance-15,Reflectance-20,Reflectance-25,Reflectance-30,Reflectance-35,Reflectance-40,Reflectance-45,Reflectance-50,Reflectance-55,Reflectance-60
768.0,0.56293952465057,0.5629634819924799,0.56333507597446,0.56502486765384,0.5699289441108699,0.58137279748916,0.60503786802291,0.6506436839699701,0.73502385616302,0.88787907361984,1.26472773589193,1.7802079282701,2.7125439606606903
769.0,0.56288844347,0.5629124492406801,0.56328397989273,0.56497338414192,0.56987732648849,0.58132082223892,0.60498390346765,0.65058550983667,0.73496109247207,0.8878054618835399,1.26463174074888,1.78008331358432,2.71237394213676
770.0,0.56283807754516,0.56286168843507,0.56323313713073,0.5649226605892099,0.5698263049125599,0.5812682956457099,0.60493022948503,0.65052890032529,0.7348983883857699,0.88773348927497,1.2645355593413101,1.77996027097105,2.7122038751840503
771.0,0.56278711557388,0.56281105801463,0.56318247318267,0.56487146019935,0.56977540254592,0.58121670782566,0.60487658530473,0.6504719778895299,0.73483592271804,0.8876613676548,1.26443994790315,1.77983605116605,2.7120353244245
772.0,0.5627368688583301,0.56276052072644,0.5631319880485499,0.5648213326931,0.56972402334213,0.58116507530212,0.60482297092676,0.6504156291484801,0.7347735166549599,0.88758844137191,1.26434433460235,1.7797119617462098,2.71186618506908
773.0,0.56268626451492,0.5627103485167,0.56308181583881,0.56477090716362,0.56967335939407,0.58111280202865,0.60476965457201,0.65035881847143,0.7347115278244001,0.8875167965888899,1.26424951106309,1.7795903757214502,2.71169942617416
774.0,0.5626373887062,0.56266110390424,0.5630314797163,0.5647209286689701,0.5696234107017499,0.58106188476085,0.60471623390913,0.6503037437796501,0.73465013504028,0.88744527101516,1.2641542777419,1.7794689312577199,2.71153146401047
775.0,0.56258690357208,0.56261109560728,0.5629815459251399,0.56467060744762,0.56957292556762,0.58101093769073,0.60466445237398,0.65024743974208,0.73458844423294,0.8873739540576899,1.26406034827232,1.7793456800282,2.71136574447155
776.0,0.56253689527511,0.56256117671728,0.56293231248855,0.56462088227272,0.5695224404335,0.58096021413803,0.60461153835058,0.65019139647483,0.73452693223953,0.8873038589954301,1.26396772079169,1.7792246416211102,2.7111997418105602
777.0,0.56248837709426,0.56251222640275,0.5628825277089999,0.56457129120826,0.56947273015975,0.58090955018997,0.6045586764812401,0.65013570338487,0.73446625471115,0.88723301887512,1.26387318223714,1.77910456433892,2.71103342995047
