Wavelength,Reflectance-0,Reflectance-5,Reflectance-10,Reflectance-15,Reflectance-20,Reflectance-25,Reflectance-30,Reflectance-35,Reflectance-40,Reflectance-45,Reflectance-50,Reflectance-55,Reflectance-60
346.0,3.50751708984375,3.50764596939086,3.50922256469726,3.51548614501953,3.53251983642578,3.57210815429687,3.65123268127441,3.79639666557312,4.05088554382324,4.48160217285156,5.19540466308593,6.3630236053466795,8.26093002200126
347.0,3.50425811767578,3.50435428619384,3.5060319519042897,3.51203956604003,3.52932983398437,3.5689019775390602,3.6473143005371003,3.79308709144592,4.04703239440918,4.478098754882811,5.191340942382809,6.358984909057611,8.25576176524162
348.0,3.5005895996093703,3.5006796646118103,3.5022892761230398,3.5083975219726495,3.52586456298828,3.56545684814453,3.6439311981201103,3.7893783092498703,4.0436035156250005,4.47398117065429,5.187704467773431,6.35455825805664,8.25172670364379
349.0,3.49736724853515,3.4974093818664502,3.49895957946777,3.5049721527099598,3.52228118896484,3.56184509277343,3.6407465362548805,3.7860731601715,4.04023872375488,4.47071716308593,5.18369201660156,6.3505944824218705,8.24656532764434
350.0,3.4942593383789,3.49426494598388,3.49567024230957,3.50186408996582,3.51910125732421,3.5584591674804598,3.6375629425048803,3.78233729362487,4.036559371948241,4.46660705566406,5.17979141235351,6.346437759399411,8.2425627887249
351.0,3.4911538696288997,3.4911417007446195,3.49250831604003,3.498701171875,3.5157308959960902,3.55529724121093,3.63420524597168,3.7790448379516604,4.03321136474609,4.46318542480468,5.17578720092773,6.3418715667724594,8.23741866707801
352.0,3.48793579101562,3.4879153823852502,3.4892630004882803,3.49535789489746,3.5125735473632798,3.55213623046875,3.63056121826171,3.77538041114807,4.02953208923339,4.45972763061523,5.17235656738281,6.33809921264648,8.2334486413002
353.0,3.4848403930663996,3.484829788208,3.48610893249511,3.492202835083,3.50948699951171,3.54877471923828,3.62740203857421,3.7722217559814397,4.02619224548339,4.4556761169433505,5.16836532592773,6.333595504760741,8.22830956220626
354.0,3.4812136840820305,3.4817152023315403,3.4824690246582004,3.48866844177246,3.5063372802734296,3.54562438964843,3.62411903381347,3.7689545822143495,4.0225966644287094,4.452493438720699,5.164537200927731,6.3296605682372995,8.22443857312202
355.0,3.4781475830078104,3.4780928993224998,3.47933822631835,3.48553680419921,3.5029931640624996,3.5425399780273397,3.6209668731689395,3.7658612060546797,4.01926246643066,4.44910598754882,5.160598144531249,6.32595344543457,8.2193338394165
356.0,3.47505615234375,3.47501605987548,3.47627838134765,3.48246063232421,3.4999194335937496,3.5390567016601504,3.6177797698974596,3.76272838592529,4.0161116027832,4.44524169921875,5.15718643188476,6.322026519775389,8.21534765124321
357.0,3.4720025634765603,3.47195751190185,3.47320693969726,3.47940231323242,3.49686065673828,3.5359814453125,3.61465263366699,3.7595151805877602,4.012962722778321,4.44185653686523,5.1534051513671795,6.31756660461425,8.21151656389236
