,nm,Ref-0,Ref-5,Ref-10,Ref-15,Ref-20,Ref-45,Ref-50,Ref-55,Ref-60
345,645.0,2.03584049646668,2.03625623609237,2.03885419824905,2.04714654499478,2.0660853087700897,2.9710267129399797,3.66854410764658,4.83760510247144,6.793298529192519
346,646.0,2.03561645231246,2.0360022601895,2.03851572399549,2.04678628815934,2.06584198746941,2.96859984109774,3.66917317100577,4.83736259952169,6.78905380131918
347,647.0,2.03548946129493,2.03582213911898,2.0382338527064703,2.04652966108657,2.0654445349503296,2.96859130814857,3.6671767156130604,4.83637147109145,6.793725866702379
348,648.0,2.0354096287012102,2.03569986608102,2.0380079571910197,2.0462011188536797,2.0651970390439,2.96973099425472,3.6671471599601198,4.839846860996911,6.79172525066975
349,649.0,2.03479959383308,2.0351339493148,2.03754508803784,2.04590691996514,2.06487943780347,2.96891511104572,3.6665071856448397,4.8396875149463305,6.79518926304271
350,650.0,2.03464845173917,2.03493993829973,2.03728856939151,2.04558635842353,2.06465173918828,2.9688737045027302,3.66522639897223,4.83330900250989,6.7935758872779
351,651.0,2.03446993887387,2.03473123279809,2.03704108325205,2.04527399351559,2.06437247458174,2.96968429600112,3.66650856843665,4.84221742046726,6.79267001560265
352,652.0,2.03435913022756,2.03459226998537,2.03680049793459,2.04499511297717,2.06397206401452,2.96839067844487,3.66673458079481,4.84366363112647,6.78559156742561
353,653.0,2.0342589679598797,2.03444973954744,2.03655903674513,2.0446996218279,2.0637591275867,2.96884137458577,3.66602007015049,4.837071972058711,6.79671246191198
354,654.0,2.03208822680413,2.03313466783203,2.03622130825817,2.0444450595687997,2.06350148389711,2.96586628214912,3.66417155464841,4.836607712977839,6.78478347074845
355,655.0,2.03163406220302,2.0327245746500697,2.03600353906601,2.04415719433613,2.06315923960767,2.96905675903111,3.66240174616267,4.83464492371324,6.78667415059097
356,656.0,2.03142016316279,2.03249732999056,2.03579330304935,2.04389959572479,2.062851632509,2.96642719600964,3.66566055236663,4.83602807366857,6.789952180074519
357,657.0,2.03115880091302,2.03222500167116,2.03556020572185,2.04365823138654,2.0625265736795897,2.96708198070926,3.6655479336222605,4.83303911128351,6.78752562604471
358,658.0,2.03102311408519,2.03204977167695,2.03535765480101,2.0433590913631,2.06238574909158,2.96580048842616,3.6632551084120704,4.83267221995927,6.787494304478161
359,659.0,2.03054773586168,2.0316305386424,2.03509046449437,2.04311793432049,2.06196589412838,2.96752624113857,3.66622721887342,4.8352208326877,6.7865664374504195
360,660.0,2.03027543292865,2.03132549427859,2.03480739359222,2.0427727221630496,2.06176528509408,2.96563945543561,3.6619309200718,4.833501113552781,6.787907435802359
361,661.0,2.03013551389127,2.03114769270196,2.03457622340954,2.04256459870412,2.0614768796127203,2.9662828412046602,3.6633087084267197,4.83748301474498,6.786061659650409
362,662.0,2.02993208699561,2.03092808356247,2.03435516635701,2.0423154643803803,2.06117424333952,2.9648082160985,3.66081704155048,4.83024393215188,6.78343837481625
363,663.0,2.02983547545895,2.03080377525463,2.0341581821464,2.04210104295499,2.06085290266275,2.96286895248591,3.66228584209335,4.8369752879505,6.779228114637171
364,664.0,2.02974328420162,2.03067710887678,2.0339943214978997,2.04180549488328,2.06066253729872,2.96400131805082,3.6616188961303697,4.82557531746216,6.790263607793199
365,665.0,2.02861334691047,2.0296016694162,2.0331995896272304,2.04142537864856,2.06031517103873,2.96313305657133,3.66460006320802,4.83330208025453,6.78020787633489
366,666.0,2.0283590663433,2.02926950934678,2.03273753301575,2.04110155984461,2.0600543632369397,2.96438207525331,3.6599897264277503,4.83144666133187,6.78382083458649
367,667.0,2.02822346339225,2.02908140825182,2.03244871687144,2.04075734493359,2.0597060724414797,2.96281730543356,3.6614945172709397,4.83847791737299,6.79562333302209
368,668.0,2.0280025701943702,2.02882391189113,2.03211607736647,2.0405248768679702,2.05946506357043,2.96295844840565,3.66239873209102,4.828798619228039,6.78693073266223
369,669.0,2.02789281780943,2.0286714677587097,2.03188587775118,2.04023693533949,2.0592192559354,2.96170665010884,3.6582023464551097,4.83160834323903,6.78693366794595
370,670.0,2.02781914204359,2.0285412484571297,2.03168061406686,2.040006794459,2.05904017650969,2.96052617364637,3.6581777975770597,4.82928123548105,6.78203503554873
371,671.0,2.02720687093734,2.0279891155637797,2.03123820232488,2.0396054078143,2.05873467079512,2.9626513716299,3.6550390645525397,4.82730076384414,6.78014424437396
372,672.0,2.0270688616178902,2.0278107035264297,2.03099149229824,2.0393356246832703,2.0583222805198202,2.96183292284011,3.6579991002214105,4.83331677479539,6.784077006459791
373,673.0,2.02698313987739,2.02768047101348,2.0307912903524903,2.03905932086892,2.05809135942906,2.9605624547000002,3.65776283686561,4.82763383923703,6.78576357548004
374,674.0,2.02677922441959,2.02745848074629,2.0305174003601,2.03878599224835,2.05781853891424,2.96070503974528,3.6573893256098,4.82958913848279,6.78061020334363
375,675.0,2.02668437922857,2.02733732224404,2.03031837208569,2.0385726375795903,2.05757668687701,2.96058315436989,3.65532625287463,4.82487982852906,6.7795759273748795
376,676.0,2.0266298505079003,2.02724565264396,2.0301521593451497,2.03831678167507,2.05726267027668,2.96147891528708,3.6539428866429198,4.8204628650511605,6.784542994939439
377,677.0,2.02658261334896,2.02716036352366,2.02999437938779,2.03811949516721,2.05703199808411,2.9591992841992503,3.65590576697131,4.827719356749951,6.779932550967111
378,678.0,2.0265169037882202,2.02707337784171,2.02983751166015,2.03784866064116,2.0568783151783,2.9580460289663604,3.65450678188698,4.82326185161471,6.7846167000916795
379,679.0,2.02642206445522,2.02696423265524,2.02967403027489,2.0376537482563397,2.05657745254114,2.95982105949679,3.65577792202839,4.82603438754165,6.775135632284821
380,680.0,2.02629076608382,2.02681350086554,2.02950564092546,2.03740000584833,2.05630264322906,2.95885538379009,3.65560547257661,4.82515513232201,6.7822618684035705
381,681.0,2.02621714481376,2.0267244476880797,2.02936772424578,2.03718562680296,2.0559948354043,2.95930367017649,3.65453429132429,4.82809444205658,6.77939535664329
382,682.0,2.02617044308185,2.02664173490405,2.02920942686721,2.03701526510156,2.05582360884845,2.9592770798206303,3.65381305325357,4.82447382055129,6.770878123196581
383,683.0,2.02557537629604,2.0261216563470597,2.02885210695564,2.03674092064984,2.0555852025531203,2.95647399607347,3.6528318522945,4.8227266340948605,6.76869842826342
384,684.0,2.02545504169464,2.02597517139092,2.02865598883628,2.03654772174209,2.05532271467559,2.95897109187841,3.65326759606171,4.8175433991108,6.76698408253751
385,685.0,2.02538733355998,2.02587838144674,2.0285003762651197,2.0363373642232196,2.05512314499616,2.95771467945575,3.65343462334135,4.82299020937057,6.77548523191651
386,686.0,2.02519324555397,2.02568331263139,2.02830434647351,2.03611301201134,2.05485217036865,2.95792364705726,3.65396050277799,4.82085678558051,6.7747019553326
387,687.0,2.02511194376945,2.02557992201894,2.0281362589392797,2.03592465663738,2.0545848956137798,2.9577874485844697,3.65549324047425,4.8187151535904,6.7707376734258595
388,688.0,2.02505733405984,2.02549975696057,2.02800102340281,2.03566155087575,2.05434608916118,2.95616144562717,3.65284534740503,4.82569875840833,6.76968697379902
389,689.0,2.02390268627926,2.02440318140499,2.02714877949468,2.0353319398246703,2.05411952601261,2.9565323322609998,3.64933605688307,4.8219930284976895,6.76731399582577
390,690.0,2.02369922453798,2.02414918380342,2.0268003746740497,2.03507046597078,2.0539978588216,2.95645885321209,3.65285069884313,4.8213895853819295,6.7733836090153
391,691.0,2.02358411974906,2.02397653048411,2.02652824772149,2.03479551786296,2.05370426904186,2.95629935583323,3.65364379525193,4.8240839374287,6.77448260775078
392,692.0,2.02337483457364,2.02374366298541,2.02624052669107,2.03448257572725,2.05340358988046,2.95598911144305,3.6521549532541995,4.81857758784582,6.777255356992031
393,693.0,2.023280399888,2.02361184441149,2.0260248693980203,2.03424005647264,2.05314353321418,2.9557724757142303,3.64859129685675,4.81399359272383,6.7754783668735
394,694.0,2.0232065059695303,2.0235020300399498,2.02584684710204,2.0340878622353,2.0529189974959903,2.95296419445835,3.6510916189221603,4.82041464874325,6.76750674380362
395,695.0,2.02267347676754,2.02302409709021,2.02548632988296,2.03378710003942,2.05274115456044,2.9550428761431,3.64762139534214,4.81942428971724,6.77321516743106
396,696.0,2.02252056634426,2.02283247527554,2.02521689552851,2.03352601792924,2.05249205353781,2.9530785519747,3.64937858255803,4.82064106156453,6.777738270571359
397,697.0,2.02241500270888,2.02269764968715,2.02499970936849,2.03326128344945,2.05228164902478,2.9538139622651003,3.65106891628885,4.82166699835564,6.77103161237798
398,698.0,2.0222431401968,2.02253053376674,2.0247825252771303,2.03303441267497,2.05194994882419,2.95310273639392,3.65121494071949,4.82106556753451,6.772911656959719
399,699.0,2.02214969931542,2.02239759850502,2.024612547113,2.03281945679411,2.05179374258145,2.95117778514139,3.6502719248065705,4.8135487987652406,6.77636692382572
400,700.0,2.02206007845401,2.02227997535206,2.02441968155391,2.0326312624726404,2.05148724142387,2.95240274165859,3.6485354970016504,4.81321546268025,6.76025036694714
401,701.0,2.02200849361419,2.02220413033515,2.02426997116804,2.03238281194791,2.05136668203957,2.95334257760327,3.64845042218668,4.81521944410735,6.770377167735241
402,702.0,2.01976948605328,2.02082271805331,2.02398088568411,2.03213368851579,2.0510351278834,2.95169410193674,3.6477399923842397,4.81606131608765,6.76860444362722
403,703.0,2.01944895434379,2.0205212472461103,2.02377810751199,2.03191728359013,2.05094845850765,2.95103224314898,3.6493435318795,4.82148264729138,6.761767457014691
404,704.0,2.0192700356651097,2.0203310611166,2.0236230065822602,2.03168120709061,2.05071035868451,2.95014936574818,3.65066797473607,4.81352757087173,6.76610656283619
405,705.0,2.0190304316394,2.0201030957199597,2.02341845595836,2.03146501445136,2.0503725384898397,2.95252651289161,3.6474239173321896,4.8136574897756805,6.76201061882618
406,706.0,2.01892299635931,2.0199574633180997,2.02327765096612,2.03125069407969,2.05015461553037,2.95070973789291,3.64626383274551,4.8161754596263995,6.76015303122075
407,707.0,2.01881321213692,2.01982110994197,2.0231217296592803,2.03103544863313,2.04997903512381,2.95080875621326,3.64596529514715,4.8144190983599895,6.772502614160721
408,708.0,2.0183799269665,2.0194502559136502,2.02288653638921,2.03090307118743,2.04971173766963,2.9500000911248803,3.6473359132258203,4.81270094349486,6.76943634420111
409,709.0,2.0181139605760503,2.01916177570708,2.0226300392892202,2.03058575841411,2.0493762621771503,2.95180939943622,3.6431215268993697,4.8148553538369905,6.764907698076859
410,710.0,2.01799382975064,2.0190167350988797,2.0224458375353302,2.03041796918399,2.04923848748877,2.9497776331391097,3.64627127535557,4.81376331000234,6.7661850617418
411,711.0,2.01790885117053,2.0188932155445203,2.02227092374675,2.0301842013019997,2.04900990961715,2.94990347724035,3.64689529979638,4.81737468318743,6.768138022921601
412,712.0,2.0177239301443097,2.01871405158117,2.02209952795244,2.03002410668618,2.04880078872218,2.948827107416,3.64607848408548,4.81175198792889,6.76281460605384
413,713.0,2.0176431306056597,2.01860317885801,2.0219605746775797,2.02977380617596,2.0485670056305803,2.9484882452104197,3.6473897119858303,4.8128204136726405,6.759683140852479
414,714.0,2.01755480258464,2.01849321021586,2.02180214981734,2.02960580068454,2.04829443437196,2.95168246122375,3.64253841339163,4.80300638385769,6.7619168183306195
415,715.0,2.01672350745201,2.01774485206268,2.02129436146318,2.02938658259026,2.04807758495174,2.9487543778137297,3.64217182747777,4.8121702824972505,6.7457747630394
416,716.0,2.01630597751997,2.01726315615624,2.02078978599309,2.02904729015938,2.0478576774328903,2.94742008556164,3.64248461537528,4.81289892272865,6.76874483490474
417,717.0,2.01613431795798,2.0170313084945,2.0204885401368102,2.0287835572879698,2.0476414518032198,2.94771682420475,3.6423680412428396,4.81486283356901,6.76152489602882
418,718.0,2.0160312873601898,2.0168808343131,2.02023341860175,2.02852728478424,2.04745232018902,2.94740149765033,3.6407109585803896,4.81131524394033,6.7659596093956305
419,719.0,2.0158274997998,2.01666679216325,2.02000786823406,2.02831378719471,2.04712367925383,2.94844364721896,3.6439579282196197,4.8137189742255,6.7578896280123795
420,720.0,2.01574596092701,2.01654114154726,2.0197906464174302,2.02809984838329,2.04705730384513,2.94651396463429,3.6409507067850697,4.81289282560087,6.76742567681856
421,721.0,2.01566242578029,2.01641807656288,2.01957849911674,2.0278622458450397,2.04671683756187,2.94668289131121,3.64380893066069,4.81045108201131,6.771321431851381
422,722.0,2.0156047487203,2.01632699643597,2.01939495638832,2.02764221999198,2.0465245886076198,2.94794490050301,3.64478016343004,4.80891458591222,6.75794323235778
423,723.0,2.01501131680011,2.01580788120999,2.01904796366542,2.02738227114789,2.04642383311353,2.9468137717342002,3.6424956594891795,4.80724831697875,6.756849965474281
424,724.0,2.01489240055084,2.01564101749286,2.01884857977442,2.02717053765133,2.0462286452014,2.94702884886078,3.64163220125688,4.80275017236024,6.759929033535251
425,725.0,2.01480609298721,2.01552975980415,2.0186543640147803,2.02692873609624,2.04594509193226,2.94530762643683,3.64078430094821,4.80760983068803,6.76255559822805
426,726.0,2.01464663059711,2.01535971511229,2.01846340900138,2.02676524084992,2.04574553233534,2.94555301466947,3.6417162203365905,4.80851779602188,6.7524051593501095
427,727.0,2.01456836476325,2.01525341013781,2.0183011525087,2.0265289822787,2.0455684103641603,2.9452371371742303,3.6432908094422802,4.80647161718886,6.746883876798861
428,728.0,2.0144868144471197,2.01514893701896,2.01813696683794,2.02633387697152,2.04531350305788,2.94493509915005,3.64050026363153,4.80847819113768,6.755357584271859
429,729.0,2.01443570837974,2.01506322137825,2.01798369912281,2.0261524751540203,2.0450100577794,2.9456425107231303,3.63897718552006,4.80439406437855,6.76384677864238
430,730.0,2.01440495250821,2.0149972737744397,2.01786743014119,2.02597348113395,2.04487934384085,2.94556445110589,3.6382241447965598,4.80217620347151,6.75855190296107
431,731.0,2.01436294333301,2.0149379607409204,2.0177407066464403,2.025796672469,2.04474860785603,2.94455740733947,3.6394088320555102,4.8069206566962395,6.757207494732639
432,732.0,2.01430705034174,2.01486404162831,2.01762284747771,2.02562357171922,2.04440120946988,2.9440349862013,3.63876278944704,4.80655573185952,6.7550857249579295
433,733.0,2.0142698916912,2.01479504842683,2.01751859693787,2.02545193200409,2.04435711746811,2.94079682688536,3.63851771427001,4.80385030562644,6.7553829187670695
434,734.0,2.01410776186473,2.01465011879503,2.01733850834667,2.0252897973828,2.0441371054649298,2.94499955102819,3.6391182961481596,4.80718544954908,6.74651303537385
435,735.0,2.0140638527475203,2.01457389535605,2.0172109987273803,2.02508123903088,2.04392850984931,2.9418522764599797,3.6395771342091203,4.80617610336002,6.7575225886471495
436,736.0,2.0140011802911704,2.0144971355300303,2.0171100158721202,2.02495113978348,2.04369442360475,2.94367678561629,3.63862217086525,4.8029274966821,6.75587206787532
437,737.0,2.0139619424436197,2.01443787938393,2.01698252882957,2.02478568104282,2.0435103669967503,2.94417094788588,3.63643448073631,4.80505265325903,6.75110961181055
438,738.0,2.01340424063764,2.01396174375563,2.01668167648427,2.0245524313312,2.04319621782787,2.94316593735171,3.64004179722508,4.80491444141268,6.757314325171521
439,739.0,2.01331309330314,2.01384054267331,2.01653444389812,2.02442923537045,2.0431550650000503,2.9405373769852297,3.6375981035378704,4.80337225155439,6.75082190276263
440,740.0,2.0132227020502,2.0137300221838,2.01638812512196,2.02420546872876,2.0428089208394202,2.94186934181833,3.6360207873186,4.80370944851627,6.76501221969872
441,741.0,2.01317353317737,2.01365405916161,2.01625111731886,2.02402808951511,2.04268308426141,2.94412605293728,3.6351315857537,4.8016509615696,6.7562393870648
442,742.0,2.01299495286941,2.01348694384023,2.0161075664680403,2.02391558426916,2.0425605040367603,2.94266027224808,3.63313629785589,4.80939568603616,6.75467914731176
443,743.0,2.01295062441825,2.0134165018536097,2.0159896759185902,2.02374903412871,2.04245116203799,2.94366611461937,3.6358731976615197,4.80124348578192,6.74786972074425
444,744.0,2.01287626001685,2.01333850625455,2.01584380347281,2.02354198210798,2.04225174457021,2.94267318425457,3.6354231278936298,4.80385778645556,6.74686729216668
445,745.0,2.0128354967888398,2.0132646792896,2.01576684896275,2.02335931451544,2.04212280784547,2.9392315153953597,3.6373670413834,4.8043312436476295,6.75752053488884
446,746.0,2.01168592826351,2.01219581347741,2.0149351241171303,2.02308715695925,2.04177811324223,2.94119628739459,3.63353590205432,4.80382450132248,6.74541377797275
447,747.0,2.01153356893062,2.01198598060384,2.01465457382053,2.02285860008522,2.04160624089613,2.94015101688373,3.6344079959055398,4.8051529052996,6.75430686000045
448,748.0,2.01141293041706,2.01182101526856,2.01441674806624,2.02259908692054,2.04131746463403,2.94054742199406,3.63353121386813,4.80183171260952,6.7486855385377895
449,749.0,2.01133726963996,2.01171135554723,2.01421103501655,2.02241877735108,2.04123306032791,2.9390177731095797,3.6334470131479204,4.8037599541869005,6.74793771797046
450,750.0,2.0111486697752,2.0115149839431,2.01400562021099,2.02217054175473,2.04108730523176,2.93941423604991,3.63382452909499,4.8002277679041905,6.753956226388361
451,751.0,2.0110793929629,2.01142953377962,2.01383616315387,2.02204844141081,2.04096983135975,2.94037075229305,3.63205180186843,4.79916633829455,6.761366791083661
452,752.0,2.01100432891845,2.0113061682146003,2.01367080736607,2.0218379542447598,2.0407004074603297,2.94093262900598,3.6307844835394896,4.79795720843644,6.748860446768989
453,753.0,2.0109588127016997,2.01124913161732,2.01350480782277,2.0216665643535503,2.0405078711919398,2.93786150440657,3.63404874366205,4.79813299677865,6.7418411381834105
454,754.0,2.01040289237014,2.01075935848169,2.01320138670317,2.0214970111928796,2.0403491619516103,2.93876161496341,3.62969733648039,4.79744928765026,6.75382667347192
455,755.0,2.0102989332981402,2.0106120801765397,2.01299866155646,2.02125660771764,2.04025696226805,2.93917628728905,3.63220134441796,4.80396533283246,6.742018213754419
456,756.0,2.01021044681482,2.010504187477,2.01283778772354,2.02109655402004,2.04005029354617,2.93931569957872,3.6322812773057196,4.79743090966148,6.753548665589559
457,757.0,2.01013905169963,2.01041087362989,2.01266871025487,2.02094790535382,2.0397878916818604,2.93857869561724,3.63023312426414,4.79731273907003,6.75188691635001
458,758.0,2.0099742071595,2.01024403042942,2.0124928786255403,2.02071970481574,2.03962977670989,2.93766223046919,3.6293199469327,4.79590775917759,6.74915368460305
459,759.0,2.00991287895664,2.0101621886927603,2.01236249354332,2.02056068835482,2.03948249235972,2.93784248407781,3.63287272684965,4.79688846872029,6.745854297951601
460,760.0,2.00984877793155,2.0100663623988604,2.0122022705346296,2.0203439262215,2.0392362982667898,2.93805711469957,3.63460738312974,4.79467543232031,6.74588162960074
461,761.0,2.0097962850321003,2.01000438663363,2.01209392190165,2.0201739776141903,2.03909421695396,2.93697822101386,3.6310685377719802,4.798213605858661,6.7495186255238
462,762.0,2.0080101394616,2.00895693078227,2.01188905278146,2.02000629233792,2.0387413292434,2.93802371895909,3.6313763816948903,4.79994978801989,6.73744102246155
463,763.0,2.0075010340467,2.00855643445663,2.01170224493294,2.01979324625283,2.0387047789555,2.93646637375885,3.6308980889866995,4.79924892609072,6.75087863451167
464,764.0,2.0072597176399,2.00833485030718,2.01158895100727,2.01969002182632,2.0386192294247403,2.93524149447707,3.6306704428850605,4.79898667753832,6.740743661793499
465,765.0,2.00711501867994,2.0081775942996103,2.01143812016583,2.0195015487723,2.03829271073602,2.9370743978844898,3.6306515658643996,4.79000957435425,6.746562333767581
466,766.0,2.00698257199861,2.0080571247052403,2.0113350875671903,2.01933385309502,2.03821310505867,2.9351178167738903,3.6281212158264498,4.79722094821138,6.7475602804156
467,767.0,2.00680257570967,2.0078587199948696,2.01117462879866,2.0191337398421,2.03794479218497,2.93461973533071,3.63053095300691,4.79187331529287,6.74078837507916
468,768.0,2.00671815247312,2.00777202472537,2.01104528808593,2.01901781099289,2.03782462751045,2.93666769755706,3.6314739244830703,4.7968431516041,6.74402327048033
469,769.0,2.0066243698243,2.00764786295183,2.0109286954674803,2.0188236075080903,2.03778429777175,2.93536381587162,3.63061712289601,4.7918789552753704,6.74477892345553
470,770.0,2.00656328835561,2.00757210058644,2.01082073527425,2.01869315254986,2.03744391418248,2.93517366347266,3.6289988265007698,4.79409908941024,6.737777564862831
471,771.0,2.00603591264635,2.00710600176975,2.01055859230235,2.01847913102768,2.03737911705151,2.93545394345242,3.6259772970746202,4.78769329506196,6.73808804477658
472,772.0,2.0058992592811498,2.0069528186794297,2.01039910243563,2.01837330731637,2.0370977138631,2.93342848643912,3.62730191491665,4.7956022788573,6.74083007677179
473,773.0,2.00580491772629,2.0068327055059303,2.01026568959727,2.01814963942281,2.03691985334157,2.93405197285087,3.62825502247046,4.79762275933297,6.74203719290075
474,774.0,2.0057379131555497,2.00673016222119,2.01013030649647,2.01805543629936,2.03678503088727,2.93484107488486,3.6305295170201903,4.79573839532574,6.741530579381901
475,775.0,2.00560045144557,2.0066023535721,2.00999640499167,2.0178453471776,2.0365819931905698,2.93466478636581,3.62831407322278,4.79135899668559,6.74404264824139
476,776.0,2.00550739116668,2.0064808428514698,2.00985764746293,2.01771055025719,2.03634484632574,2.9352186315076403,3.6286481123536802,4.79451545241707,6.73790064199604
477,777.0,2.00544994563497,2.00640697651654,2.00976162822693,2.01757397125698,2.03625377954989,2.93330095628341,3.62786428801883,4.79396227940134,6.74825996807413
478,778.0,2.00537997363433,2.0063076904307997,2.00964192195087,2.01736143007278,2.03611030226163,2.93454245439022,3.62773024590984,4.79241709835659,6.74134287914345
479,779.0,2.00533792610168,2.0062491512250102,2.00954097970277,2.01725446577332,2.03594286956004,2.93495750052044,3.62303230423675,4.7881455822165995,6.73655682241143
480,780.0,2.00434165180847,2.0053366094861103,2.00891692977845,2.0170186522983,2.03579366704747,2.93394516797727,3.62469650080762,4.7881149508137195,6.7473579163947095
481,781.0,2.00409277757965,2.00505552829615,2.00856503972411,2.01680546801947,2.03560451742298,2.9342027642237,3.6268599429477,4.79252828844003,6.7416232648164005
482,782.0,2.00395572617054,2.00487153445519,2.00833964229375,2.01662027914784,2.0354763075672,2.93379752828311,3.6264278374251897,4.79477680901922,6.736355289712451
483,783.0,2.0038668551206498,2.00473428416699,2.00814926324784,2.01639283223114,2.0352552404429702,2.9336357541982,3.62859585340647,4.7949287712274105,6.7346453848955194
484,784.0,2.00380138462521,2.0046435128644102,2.0079728105664203,2.01618256063796,2.03501050423569,2.93517207469604,3.62724829652123,4.79107896055011,6.736122993961249
485,785.0,2.00362011509276,2.00446141647361,2.00775051474608,2.01603647182583,2.03485059408992,2.93249259371692,3.62627206386998,4.79335372681776,6.7456974046706195
486,786.0,2.00355387060642,2.00435490876287,2.00761179419644,2.0158860793951803,2.03468380583971,2.93023346377871,3.6240514116713705,4.79152862790469,6.736785768721621
487,787.0,2.00348223233222,2.00425927145928,2.00744313055984,2.01571666069515,2.034519849414,2.93080448461081,3.6240348668727003,4.78979688711408,6.73044336401419
488,788.0,2.00343140768744,2.00417309191748,2.00732565000318,2.01557120630294,2.03438522536717,2.93190005328748,3.62404794244626,4.79203142249165,6.73550084396535
489,789.0,2.00309420268535,2.0038818908818,2.00709714609757,2.01536174034997,2.03415990005284,2.93169716566,3.6227899728094197,4.79310377594511,6.73906930431807
490,790.0,2.00283290817663,2.00362527393288,2.00686627159826,2.0151653601441497,2.03406554938033,2.9317517630582604,3.62618198356693,4.79373704790817,6.74386770814536
491,791.0,2.00273732145242,2.0035038060989203,2.00669979563057,2.0150447079584,2.0339846652299096,2.93051828681333,3.62503924697004,4.79020830465238,6.7297673801572895
492,792.0,2.0026542666912,2.00338132337182,2.00654675741791,2.01482284412644,2.0336846066948002,2.93056050125798,3.62129803605731,4.79436837216569,6.74134564024051
493,793.0,2.00260406143106,2.00331144180968,2.00643045393787,2.01466724986359,2.03358159660548,2.93035192780205,3.6256739008455505,4.79381622788654,6.74408125304579
494,794.0,2.0024590151309902,2.00316861076951,2.00627659876868,2.014527825303,2.03343200685456,2.93159940175944,3.6247226742303,4.79133800691291,6.73596862433236
495,795.0,2.00238422956317,2.00308116101101,2.00611428711637,2.01439599157907,2.0332862502660602,2.92996561743719,3.62438163343295,4.79017265333281,6.73133045843141
496,796.0,2.00233604836463,2.00300023552775,2.00601923832371,2.01426318543851,2.03312639214023,2.92944303899519,3.6227828161568296,4.787934977400861,6.72502528286343
497,797.0,2.00227502598762,2.00292311744168,2.00589675950557,2.01410942450873,2.03291323961019,2.929829510797,3.6216743634253703,4.78771707902234,6.739912139507009
498,798.0,2.0022358095884303,2.00286427914015,2.00578845393843,2.01390155006721,2.0327061094470302,2.9302230706048102,3.62313423443203,4.789875714068669,6.73729184843469
499,799.0,2.00220667811036,2.00280397981591,2.00569927016235,2.01377344104014,2.03265350324809,2.93065203887335,3.6253233048303004,4.78624003608468,6.73092292010747
500,800.0,2.00217649241127,2.00275951054468,2.00559489199221,2.01363104021139,2.03241976723112,2.9303453149937,3.62654807605259,4.788221022570871,6.730776462024631
501,801.0,2.00214993307143,2.0027170789822897,2.0054875016164,2.0134958501826903,2.0323357060216303,2.93025861799996,3.6223034082246897,4.78733131997427,6.72800876527689
502,802.0,2.00210166227817,2.00265731374695,2.00539463474601,2.0134024069435803,2.03212472825236,2.92794042955366,3.6202560685893506,4.788664871687621,6.73101179930167
503,803.0,2.00207488739974,2.0026058879665998,2.00531780577376,2.01326282552815,2.0319190486382603,2.92995176093326,3.6222235787329202,4.78801733707291,6.73263493663845
504,804.0,2.00194718439579,2.00249385709315,2.0051934014953603,2.0131177288632798,2.0319111381910697,2.9296913441465198,3.62136837492547,4.7877349757350895,6.734267262395929
505,805.0,2.00189604269191,2.00242041945606,2.00511434073075,2.0130087984032903,2.03171208332777,2.9293821714814703,3.6194758410474197,4.7861978114102,6.73185098148314
506,806.0,2.00185717227458,2.00237066599465,2.0050010199964,2.01283557985983,2.03158336927965,2.92774010183382,3.62043450957788,4.78764832189669,6.7322013609142
507,807.0,2.00180065236091,2.00230795951932,2.00491647517085,2.01279894832372,2.03142043882943,2.93031570074325,3.62144709051698,4.79088656394397,6.72987246958827
508,808.0,2.00176860380172,2.00225369613394,2.00483348884917,2.01266880299448,2.03127479631044,2.92605037844115,3.62403419079501,4.78343547791475,6.731311009418869
509,809.0,2.0014216207765,2.00196419259011,2.00468563016653,2.0124632557429303,2.03116467769145,2.92754140882762,3.6233544872486,4.78815545509094,6.73062576145762
510,810.0,2.00119699542261,2.0017590693846303,2.00446976519487,2.0123013252198603,2.03104797374643,2.92890279226042,3.62329818875202,4.7881114200104,6.74093227885067
511,811.0,2.0011185689955897,2.00165063623487,2.00433340728357,2.0121693843945803,2.03088206758461,2.92769132431978,3.62058621950335,4.7903669828115,6.72634814992426
512,812.0,2.00104056340642,2.00156055747903,2.00425257182642,2.01205534937158,2.03059315159469,2.9276911817535702,3.61880105950469,4.78878521795431,6.72790075858282
513,813.0,2.00099624318517,2.00149448647275,2.00416592230945,2.01190062193796,2.03056654588058,2.92751956816772,3.62054244347382,4.78788580059139,6.72223733756169
514,814.0,2.00096443555355,2.0014507404696102,2.0040297539800402,2.0118054948449102,2.03045196879357,2.92874236577562,3.61930044128745,4.7833797570534,6.726228186317989
515,815.0,2.00080591526031,2.00130593949034,2.0039099738568,2.0116532078839797,2.03023019121997,2.92781017446443,3.6196057293314396,4.7871268781803495,6.737257371881129
516,816.0,2.0007574756860698,2.0012327293641796,2.0038298519536797,2.0115716741845002,2.0302000944253,2.9262792285329597,3.6158762824973,4.7827701227758,6.72946990879746
517,817.0,2.00070739635005,2.0011757991090398,2.00371654170565,2.01145667333826,2.03004890036657,2.92588276774659,3.62011767472913,4.78481114062909,6.72926443922901
518,818.0,2.0006686237811997,2.00111596526205,2.00362211058735,2.0112755984168498,2.0298662149090303,2.92678691522236,3.61822873049965,4.78009770422959,6.73125803041597
